"Study","Study.year","Study.month","Duration.month","Latitude","Longitude","Family","Species","Herbivore","N.species","Leaf.age","No.plants","No.leaves","Units","damage","Region"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0534,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.024,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0029,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0057,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0872,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Tabebuia rosea","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0401,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0144,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0029,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0432,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0679,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0048,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0436,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0233,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0308,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.043,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.2135,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0081,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0983,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0725,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.011,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0064,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0117,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0382,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0298,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0239,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,6e-04,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.3008,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0066,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.153,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0017,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0946,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0075,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0054,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Meliaceae","Trichilia tuberculata","all",1,"Mature",1,NA,1,0.0336,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0029,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0162,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0232,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.001,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0741,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,9e-04,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.1632,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0545,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0044,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0044,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0173,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0162,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0578,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.007,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0572,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0645,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0362,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0981,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.1149,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.1474,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Meliaceae","Trichilia tuberculata","all",1,"Mature",1,NA,1,0.0689,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.014,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0695,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0074,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.1446,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0535,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Tabebuia rosea","all",1,"Mature",1,NA,1,0.1514,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0109,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0179,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0083,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.01,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.1375,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0022,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0051,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,5e-04,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.017,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.047,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0061,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0809,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0724,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.122,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.011,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0293,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0117,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0139,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Tabebuia rosea","all",1,"Mature",1,NA,1,0.0632,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0018,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0044,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0034,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0055,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0107,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0033,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0021,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0563,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0809,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.1666,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0062,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0125,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,6e-04,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0016,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0255,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.1472,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0624,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0922,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.1724,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Tabebuia rosea","all",1,"Mature",1,NA,1,0.0592,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0616,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0159,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0016,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.1358,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0229,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0734,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0195,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0904,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0339,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0113,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0184,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.001,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Meliaceae","Trichilia tuberculata","all",1,"Mature",1,NA,1,0.0025,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0022,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0092,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0399,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0224,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0705,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0748,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0171,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0327,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0028,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0142,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0029,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0095,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0031,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.0022,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Meliaceae","Trichilia tuberculata","all",1,"Mature",1,NA,1,0.1853,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.0023,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.0142,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Bignoniaceae","Tabebuia rosea","all",1,"Mature",1,NA,1,0.0457,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.078,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,2e-04,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0.0089,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0354,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Burseraceae","Protium tenuifolium","all",1,"Mature",1,NA,1,0.0884,"Americas"
"10.1002/ecy.3151",2016,7,NA,8.999722222,-79.54222222,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Apocynaceae","Lacmellea panamensis","all",1,"Mature",1,NA,1,0.024,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0.1562,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0892,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Meliaceae","Trichilia tuberculata","all",1,"Mature",1,NA,1,0.1173,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Rubiaceae","Pittoniotis trichantha","all",1,"Mature",1,NA,1,0.1988,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Polygonaceae","Triplaris cumingiana","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Sapindaceae","Sapindus saponaria","all",1,"Mature",1,NA,1,0.2437,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0541,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625," Bignoniaceae","Handroanthus guayacan","all",1,"Mature",1,NA,1,0.0458,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Apocynaceae","Lacmellea panamensis","all",1,"Mature",1,NA,1,0.0804,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Sapotaceae","Chrysophyllum caimito","all",1,"Mature",1,NA,1,0.0047,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Moraceae","Brosimum alicastrum","all",1,"Mature",1,NA,1,0,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0.0075,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Rubiaceae","Posoqueria latifolia","all",1,"Mature",1,NA,1,0.0081,"Americas"
"10.1002/ecy.3151",2016,7,NA,9.1525,-79.7625,"Anacardiaceae","Astronium graveolens","all",1,"Mature",1,NA,1,0,"Americas"
